Match_ID,Match_Date,Team,Team_Code,Source_File,Name,No.,MIN,MIN_num,PTS,REB,AST,STL,BLK,TO,EF,OR,DR,PF,FD,+/-,FG_MA,FG_PCT,2PT_MA,2PT_PCT,3PT_MA,3PT_PCT,FT_MA,FT_PCT,FGM,FGA,2PTM,2PTA,3PTM,3PTA,FTM,FTA,DNP,Opponent_Code,Opponent,Player_Key,match_order,Returning_From_Absence,Past_Appearances,Player_First_Appearance,Overall_Avg_PTS,Recent_Avg_PTS,Overall_Avg_REB,Recent_Avg_REB,Overall_Avg_AST,Recent_Avg_AST,Overall_Avg_STL,Recent_Avg_STL,Overall_Avg_BLK,Recent_Avg_BLK,Overall_Avg_TO,Recent_Avg_TO,Overall_Avg_MIN_num,Recent_Avg_MIN_num,Overall_Average,Recent_Form_Average,EF_Trend,PTS_Trend,REB_Trend,AST_Trend,EF_StdDev,PTS_StdDev,MIN_StdDev,Last_EF,Last_PTS,Last_REB,Last_AST,Last_MIN_num,Last_Plus_Minus,EF_Ewm_3,Hist_PTS_Per_Min,Hist_REB_Per_Min,Hist_EF_Per_Min,Games_Played_Last_5_Slots,EF_Max_Prior,EF_Min_Prior,EF_Range_Prior,EF_Pct_Above_Mean,EF_Ewm_2,Last_2_EF_Avg,Cold_Start_Level,Top1_Similarity,Top3_Similarity_Avg,Top5_Similarity_Avg,Top3_Neighbor_EF_Avg,Top5_Neighbor_EF_Avg,Top3_Neighbor_PTS_Avg,Top3_Neighbor_MIN_Avg,Opponent_Profile_Proxy_Team,Opponent_Profile_ColdStart,Opponent_Profile_Unresolved,opp_profile_fast_break_points,opp_profile_def_rebounds,opp_profile_turnovers,opp_profile_points_from_turnovers,opp_profile_second_chance_points,opp_profile_bench_points,hist_pm_avg_on_diff,hist_pm_avg_off_diff,hist_pm_avg_net_impact,hist_pm_avg_on_pts_per_min,hist_pm_trend_on_diff,hist_pm_stddev_on_diff,hist_lineup_avg_segments,hist_lineup_avg_weighted_diff,hist_lineup_avg_best_diff,hist_lineup_avg_worst_diff,hist_lineup_avg_total_minutes,hist_lineup_stability,hist_pbp_avg_substitutions,hist_pbp_avg_turnovers,hist_pbp_avg_fouls,hist_pbp_avg_off_reb,hist_pbp_avg_def_reb,hist_pbp_avg_steals,hist_pbp_avg_assists,hist_pbp_avg_fast_break,hist_pbp_trend_turnovers,hist_pbp_2pt_rate,hist_pbp_3pt_rate,hist_pbp_ft_rate
29779-D-1,"=""2026-02-26""",Mali,MLI,C:\Users\Acer\Desktop\data\FIBA Box Score MLI vs EGY 26 February.pdf,Tamandjan dit Youba Konate,20,01:59,1.9833,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,0/1,0.0,0/0,0.0,0/1,0.0,0/0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,EGY,Egypt,MLI|tamandjan dit youba konate|20,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.5,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_PROXY,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29779-D-1,"=""2026-02-26""",Mali,MLI,C:\Users\Acer\Desktop\data\FIBA Box Score MLI vs EGY 26 February.pdf,Moulaye Mamadou Sissoko,24,09:44,9.7333,2.0,4.0,1.0,1.0,0.0,0.0,4.0,3.0,1.0,0.0,1.0,-2.0,1/3,33.3,1/3,33.3,0/0,0.0,0/0,0.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0,EGY,Egypt,MLI|moulaye mamadou sissoko|24,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.5,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_PROXY,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29779-D-1,"=""2026-02-26""",Mali,MLI,C:\Users\Acer\Desktop\data\FIBA Box Score MLI vs EGY 26 February.pdf,Mamoudou Diarra,35,20:38,20.6333,18.0,7.0,0.0,1.0,4.0,0.0,19.0,2.0,5.0,0.0,2.0,2.0,6/10,60.0,4/6,66.7,2/4,50.0,4/4,100.0,6.0,10.0,4.0,6.0,2.0,4.0,4.0,4.0,0,EGY,Egypt,MLI|mamoudou diarra|35,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.5,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_PROXY,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29779-D-4,"=""2026-02-28""",Angola,ANG,C:\Users\Acer\Desktop\data\FIBA Box Score EGY vs ANG 28 February.pdf,Eduardo Francisco,0,05:27,5.45,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0/0,0.0,0/0,0.0,0/0,0.0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,EGY,Egypt,ANG|eduardo francisco|0,1,0,0,1,7.409090909090909,7.409090909090909,3.909090909090909,3.909090909090909,0.7272727272727273,0.7272727272727273,1.5909090909090908,1.5909090909090908,1.5909090909090908,1.5909090909090908,0.5,0.5,18.181804545454547,18.181804545454547,4.844153896103896,4.844153896103896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.545454545454545,0.0,0.0,0.0,0.0,0.0,8.545454545454545,0.0,0.0,0.0,0,8.545454545454545,8.545454545454545,0.0,0.5,8.545454545454545,8.545454545454545,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_PROXY,0,0,24.0,23.0,4.0,17.0,14.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29779-D-4,"=""2026-02-28""",Angola,ANG,C:\Users\Acer\Desktop\data\FIBA Box Score EGY vs ANG 28 February.pdf,Selton Miguel,1,27:13,27.2167,14.0,4.0,2.0,1.0,1.0,0.0,13.0,1.0,3.0,2.0,0.0,11.0,5/12,41.7,3/8,37.5,2/4,50.0,2/4,50.0,5.0,12.0,3.0,8.0,2.0,4.0,2.0,4.0,0,EGY,Egypt,ANG|selton miguel|1,1,0,0,1,7.409090909090909,7.409090909090909,3.909090909090909,3.909090909090909,0.7272727272727273,0.7272727272727273,1.5909090909090908,1.5909090909090908,1.5909090909090908,1.5909090909090908,0.5,0.5,18.181804545454547,18.181804545454547,4.844153896103896,4.844153896103896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.545454545454545,0.0,0.0,0.0,0.0,0.0,8.545454545454545,0.0,0.0,0.0,0,8.545454545454545,8.545454545454545,0.0,0.5,8.545454545454545,8.545454545454545,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_PROXY,0,0,24.0,23.0,4.0,17.0,14.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29779-D-4,"=""2026-02-28""",Angola,ANG,C:\Users\Acer\Desktop\data\FIBA Box Score EGY vs ANG 28 February.pdf,Gerson Goncalves,3,16:35,16.5833,2.0,4.0,0.0,1.0,1.0,0.0,3.0,1.0,3.0,3.0,3.0,-2.0,0/3,0.0,0/1,0.0,0/2,0.0,2/2,100.0,0.0,3.0,0.0,1.0,0.0,2.0,2.0,2.0,0,EGY,Egypt,ANG|gerson goncalves|3,1,0,0,1,7.409090909090909,7.409090909090909,3.909090909090909,3.909090909090909,0.7272727272727273,0.7272727272727273,1.5909090909090908,1.5909090909090908,1.5909090909090908,1.5909090909090908,0.5,0.5,18.181804545454547,18.181804545454547,4.844153896103896,4.844153896103896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.545454545454545,0.0,0.0,0.0,0.0,0.0,8.545454545454545,0.0,0.0,0.0,0,8.545454545454545,8.545454545454545,0.0,0.5,8.545454545454545,8.545454545454545,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_PROXY,0,0,24.0,23.0,4.0,17.0,14.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29779-D-4,"=""2026-02-28""",Angola,ANG,C:\Users\Acer\Desktop\data\FIBA Box Score EGY vs ANG 28 February.pdf,Childe Dundao,5,30:50,30.8333,29.0,4.0,2.0,2.0,6.0,0.0,29.0,1.0,3.0,4.0,2.0,12.0,6/13,46.2,0/3,0.0,6/10,60.0,11/12,91.7,6.0,13.0,0.0,3.0,6.0,10.0,11.0,12.0,0,EGY,Egypt,ANG|childe dundao|5,1,0,0,1,7.409090909090909,7.409090909090909,3.909090909090909,3.909090909090909,0.7272727272727273,0.7272727272727273,1.5909090909090908,1.5909090909090908,1.5909090909090908,1.5909090909090908,0.5,0.5,18.181804545454547,18.181804545454547,4.844153896103896,4.844153896103896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.545454545454545,0.0,0.0,0.0,0.0,0.0,8.545454545454545,0.0,0.0,0.0,0,8.545454545454545,8.545454545454545,0.0,0.5,8.545454545454545,8.545454545454545,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_PROXY,0,0,24.0,23.0,4.0,17.0,14.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29779-D-4,"=""2026-02-28""",Angola,ANG,C:\Users\Acer\Desktop\data\FIBA Box Score EGY vs ANG 28 February.pdf,Clesio Castro,14,02:04,2.0667,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0/0,0.0,0/0,0.0,0/0,0.0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,EGY,Egypt,ANG|clesio castro|14,1,0,0,1,7.409090909090909,7.409090909090909,3.909090909090909,3.909090909090909,0.7272727272727273,0.7272727272727273,1.5909090909090908,1.5909090909090908,1.5909090909090908,1.5909090909090908,0.5,0.5,18.181804545454547,18.181804545454547,4.844153896103896,4.844153896103896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.545454545454545,0.0,0.0,0.0,0.0,0.0,8.545454545454545,0.0,0.0,0.0,0,8.545454545454545,8.545454545454545,0.0,0.5,8.545454545454545,8.545454545454545,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_PROXY,0,0,24.0,23.0,4.0,17.0,14.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29779-D-4,"=""2026-02-28""",Angola,ANG,C:\Users\Acer\Desktop\data\FIBA Box Score EGY vs ANG 28 February.pdf,Abou Gakou,15,16:07,16.1167,6.0,2.0,3.0,3.0,0.0,0.0,6.0,1.0,1.0,2.0,3.0,19.0,3/7,42.9,3/4,75.0,0/3,0.0,0/0,0.0,3.0,7.0,3.0,4.0,0.0,3.0,0.0,0.0,0,EGY,Egypt,ANG|abou gakou|15,1,0,0,1,7.409090909090909,7.409090909090909,3.909090909090909,3.909090909090909,0.7272727272727273,0.7272727272727273,1.5909090909090908,1.5909090909090908,1.5909090909090908,1.5909090909090908,0.5,0.5,18.181804545454547,18.181804545454547,4.844153896103896,4.844153896103896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.545454545454545,0.0,0.0,0.0,0.0,0.0,8.545454545454545,0.0,0.0,0.0,0,8.545454545454545,8.545454545454545,0.0,0.5,8.545454545454545,8.545454545454545,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_PROXY,0,0,24.0,23.0,4.0,17.0,14.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29779-D-4,"=""2026-02-28""",Angola,ANG,C:\Users\Acer\Desktop\data\FIBA Box Score EGY vs ANG 28 February.pdf,Islando Manuel,18,16:06,16.1,3.0,0.0,0.0,3.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,1.0,1/6,16.7,0/3,0.0,1/3,33.3,0/0,0.0,1.0,6.0,0.0,3.0,1.0,3.0,0.0,0.0,0,EGY,Egypt,ANG|islando manuel|18,1,0,0,1,7.409090909090909,7.409090909090909,3.909090909090909,3.909090909090909,0.7272727272727273,0.7272727272727273,1.5909090909090908,1.5909090909090908,1.5909090909090908,1.5909090909090908,0.5,0.5,18.181804545454547,18.181804545454547,4.844153896103896,4.844153896103896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.545454545454545,0.0,0.0,0.0,0.0,0.0,8.545454545454545,0.0,0.0,0.0,0,8.545454545454545,8.545454545454545,0.0,0.5,8.545454545454545,8.545454545454545,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_PROXY,0,0,24.0,23.0,4.0,17.0,14.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29779-D-4,"=""2026-02-28""",Angola,ANG,C:\Users\Acer\Desktop\data\FIBA Box Score EGY vs ANG 28 February.pdf,Bruno Fernando,24,27:59,27.9833,14.0,10.0,0.0,4.0,4.0,2.0,21.0,2.0,8.0,1.0,2.0,3.0,6/10,60.0,5/7,71.4,1/3,33.3,1/1,100.0,6.0,10.0,5.0,7.0,1.0,3.0,1.0,1.0,0,EGY,Egypt,ANG|bruno fernando|24,1,0,0,1,7.409090909090909,7.409090909090909,3.909090909090909,3.909090909090909,0.7272727272727273,0.7272727272727273,1.5909090909090908,1.5909090909090908,1.5909090909090908,1.5909090909090908,0.5,0.5,18.181804545454547,18.181804545454547,4.844153896103896,4.844153896103896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.545454545454545,0.0,0.0,0.0,0.0,0.0,8.545454545454545,0.0,0.0,0.0,0,8.545454545454545,8.545454545454545,0.0,0.5,8.545454545454545,8.545454545454545,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_PROXY,0,0,24.0,23.0,4.0,17.0,14.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29779-D-4,"=""2026-02-28""",Angola,ANG,C:\Users\Acer\Desktop\data\FIBA Box Score EGY vs ANG 28 February.pdf,Kevin Kokila,34,28:38,28.6333,6.0,4.0,0.0,3.0,2.0,0.0,10.0,0.0,4.0,2.0,0.0,1.0,2/4,50.0,1/3,33.3,1/1,100.0,1/1,100.0,2.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,0,EGY,Egypt,ANG|kevin kokila|34,1,0,0,1,7.409090909090909,7.409090909090909,3.909090909090909,3.909090909090909,0.7272727272727273,0.7272727272727273,1.5909090909090908,1.5909090909090908,1.5909090909090908,1.5909090909090908,0.5,0.5,18.181804545454547,18.181804545454547,4.844153896103896,4.844153896103896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.545454545454545,0.0,0.0,0.0,0.0,0.0,8.545454545454545,0.0,0.0,0.0,0,8.545454545454545,8.545454545454545,0.0,0.5,8.545454545454545,8.545454545454545,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_PROXY,0,0,24.0,23.0,4.0,17.0,14.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29779-D-4,"=""2026-02-28""",Angola,ANG,C:\Users\Acer\Desktop\data\FIBA Box Score EGY vs ANG 28 February.pdf,Milton Bande Valente,47,12:17,12.2833,7.0,0.0,1.0,3.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,-2.0,2/5,40.0,2/3,66.7,0/2,0.0,3/5,60.0,2.0,5.0,2.0,3.0,0.0,2.0,3.0,5.0,0,EGY,Egypt,ANG|milton bande valente|47,1,0,0,1,7.409090909090909,7.409090909090909,3.909090909090909,3.909090909090909,0.7272727272727273,0.7272727272727273,1.5909090909090908,1.5909090909090908,1.5909090909090908,1.5909090909090908,0.5,0.5,18.181804545454547,18.181804545454547,4.844153896103896,4.844153896103896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.545454545454545,0.0,0.0,0.0,0.0,0.0,8.545454545454545,0.0,0.0,0.0,0,8.545454545454545,8.545454545454545,0.0,0.5,8.545454545454545,8.545454545454545,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_PROXY,0,0,24.0,23.0,4.0,17.0,14.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29779-D-4,"=""2026-02-28""",Angola,ANG,C:\Users\Acer\Desktop\data\FIBA Box Score EGY vs ANG 28 February.pdf,Braz Machi,66,07:19,7.3167,2.0,2.0,0.0,3.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,1/2,50.0,1/2,50.0,0/0,0.0,0/0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0,EGY,Egypt,ANG|braz machi|66,1,0,0,1,7.409090909090909,7.409090909090909,3.909090909090909,3.909090909090909,0.7272727272727273,0.7272727272727273,1.5909090909090908,1.5909090909090908,1.5909090909090908,1.5909090909090908,0.5,0.5,18.181804545454547,18.181804545454547,4.844153896103896,4.844153896103896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.545454545454545,0.0,0.0,0.0,0.0,0.0,8.545454545454545,0.0,0.0,0.0,0,8.545454545454545,8.545454545454545,0.0,0.5,8.545454545454545,8.545454545454545,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_PROXY,0,0,24.0,23.0,4.0,17.0,14.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29779-D-4,"=""2026-02-28""",Angola,ANG,C:\Users\Acer\Desktop\data\FIBA Box Score EGY vs ANG 28 February.pdf,Bamba Joao Cisse,77,09:24,9.4,0.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,3.0,0/2,0.0,0/2,0.0,0/0,0.0,0/0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0,EGY,Egypt,ANG|bamba joao cisse|77,1,0,0,1,7.409090909090909,7.409090909090909,3.909090909090909,3.909090909090909,0.7272727272727273,0.7272727272727273,1.5909090909090908,1.5909090909090908,1.5909090909090908,1.5909090909090908,0.5,0.5,18.181804545454547,18.181804545454547,4.844153896103896,4.844153896103896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.545454545454545,0.0,0.0,0.0,0.0,0.0,8.545454545454545,0.0,0.0,0.0,0,8.545454545454545,8.545454545454545,0.0,0.5,8.545454545454545,8.545454545454545,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO_PROXY,0,0,24.0,23.0,4.0,17.0,14.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29779-D-4,"=""2026-02-28""",Egypt,EGY,C:\Users\Acer\Desktop\data\FIBA Box Score EGY vs ANG 28 February.pdf,Ibrahim Zahran,1,22:07,22.1167,4.0,5.0,0.0,1.0,2.0,0.0,6.0,1.0,4.0,1.0,1.0,-4.0,2/3,66.7,2/3,66.7,0/0,0.0,0/2,0.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,2.0,0,ANG,Angola,EGY|ibrahim zahran|1,1,0,1,0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7833,10.7833,2.1119,2.1119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,10.7833,-1.0,3.0,0.18547197982064859,0.18547197982064859,0.2782079697309729,1,3.0,3.0,0.0,0.5,3.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LEAGUE_AVG,1,0,21.0,29.5,5.5,14.5,19.0,31.0,-1.0,-8.0,7.0,1.95,0.0,0.0,5.0,1.2673646530778786,6.0,-6.0,10.7834,0.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0
